symbol,tf,model,variant_k,side,entry_time_ms,entry_time,entry_price,exit_time_ms,exit_time,exit_reason,pnl_pct,mae_pct,time_to_close_min,win
IOTAUSDT,15m,LSTM,4,short,1727921699999,2024-10-03 02:14,0.1194,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.74813,357,True
IOTAUSDT,15m,DQN,4,long,1727719199999,2024-09-30 17:59,0.1361,1727720279999,2024-09-30 18:17,SL,-1.0,-1.10213,18,False
IOTAUSDT,15m,DQN,4,short,1727921699999,2024-10-03 02:14,0.1194,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.74813,357,True
IOTAUSDT,15m,PPO,4,long,1727719199999,2024-09-30 17:59,0.1361,1727720279999,2024-09-30 18:17,SL,-1.0,-1.10213,18,False
IOTAUSDT,15m,PPO,4,short,1727921699999,2024-10-03 02:14,0.1194,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.74813,357,True
IOTAUSDT,15m,QLearning,4,long,1727719199999,2024-09-30 17:59,0.1361,1727720279999,2024-09-30 18:17,SL,-1.0,-1.10213,18,False
IOTAUSDT,15m,QLearning,4,short,1727921699999,2024-10-03 02:14,0.1194,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.74813,357,True
IOTAUSDT,15m,Transformer,4,long,1727719199999,2024-09-30 17:59,0.1361,1727720279999,2024-09-30 18:17,SL,-1.0,-1.10213,18,False
IOTAUSDT,15m,Transformer,4,short,1727921699999,2024-10-03 02:14,0.1194,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.74813,357,True
IOTAUSDT,15m,CNN,5,long,1727721899999,2024-09-30 18:44,0.1356,1727735219999,2024-09-30 22:26,SL,-1.0,-1.03245,222,False
IOTAUSDT,15m,CNN,5,short,1727928899999,2024-10-03 04:14,0.1196,1727942999999,2024-10-03 08:09,TP3,1.68325,-0.58188,235,True
IOTAUSDT,15m,LSTM,5,long,1727721899999,2024-09-30 18:44,0.1356,1727735219999,2024-09-30 22:26,SL,-1.0,-1.03245,222,False
IOTAUSDT,15m,LSTM,5,short,1727928899999,2024-10-03 04:14,0.1196,1727942999999,2024-10-03 08:09,TP3,1.68325,-0.58188,235,True
IOTAUSDT,15m,DQN,5,long,1727721899999,2024-09-30 18:44,0.1356,1727735219999,2024-09-30 22:26,SL,-1.0,-1.03245,222,False
IOTAUSDT,15m,DQN,5,short,1727928899999,2024-10-03 04:14,0.1196,1727942999999,2024-10-03 08:09,TP3,1.68325,-0.58188,235,True
IOTAUSDT,15m,PPO,5,long,1727721899999,2024-09-30 18:44,0.1356,1727735219999,2024-09-30 22:26,SL,-1.0,-1.03245,222,False
IOTAUSDT,15m,PPO,5,short,1727928899999,2024-10-03 04:14,0.1196,1727942999999,2024-10-03 08:09,TP3,1.68325,-0.58188,235,True
IOTAUSDT,15m,QLearning,5,long,1727721899999,2024-09-30 18:44,0.1356,1727735219999,2024-09-30 22:26,SL,-1.0,-1.03245,222,False
IOTAUSDT,15m,QLearning,5,short,1727928899999,2024-10-03 04:14,0.1196,1727942999999,2024-10-03 08:09,TP3,1.68325,-0.58188,235,True
IOTAUSDT,15m,Transformer,5,long,1727721899999,2024-09-30 18:44,0.1356,1727735219999,2024-09-30 22:26,SL,-1.0,-1.03245,222,False
IOTAUSDT,15m,Transformer,5,short,1727928899999,2024-10-03 04:14,0.1196,1727942999999,2024-10-03 08:09,TP3,1.68325,-0.58188,235,True
IOTAUSDT,15m,CNN,6,long,1727741699999,2024-10-01 00:14,0.1338,1727748299999,2024-10-01 02:04,SL,0.5,-0.89686,110,True
IOTAUSDT,15m,CNN,6,short,1727983799999,2024-10-03 19:29,0.1176,1727993699999,2024-10-03 22:14,SL,0.50505,-0.84317,165,True
IOTAUSDT,15m,LSTM,6,long,1727741699999,2024-10-01 00:14,0.1338,1727748299999,2024-10-01 02:04,SL,0.5,-0.89686,110,True
IOTAUSDT,15m,LSTM,6,short,1727983799999,2024-10-03 19:29,0.1176,1727993699999,2024-10-03 22:14,SL,0.50505,-0.84317,165,True
IOTAUSDT,15m,DQN,6,long,1727741699999,2024-10-01 00:14,0.1338,1727748299999,2024-10-01 02:04,SL,0.5,-0.89686,110,True
IOTAUSDT,15m,DQN,6,short,1727983799999,2024-10-03 19:29,0.1176,1727993699999,2024-10-03 22:14,SL,0.50505,-0.84317,165,True
IOTAUSDT,15m,PPO,6,long,1727741699999,2024-10-01 00:14,0.1338,1727748299999,2024-10-01 02:04,SL,0.5,-0.89686,110,True
IOTAUSDT,15m,PPO,6,short,1727983799999,2024-10-03 19:29,0.1176,1727993699999,2024-10-03 22:14,SL,0.50505,-0.84317,165,True
IOTAUSDT,15m,QLearning,6,long,1727741699999,2024-10-01 00:14,0.1338,1727748299999,2024-10-01 02:04,SL,0.5,-0.89686,110,True
IOTAUSDT,15m,QLearning,6,short,1727983799999,2024-10-03 19:29,0.1176,1727993699999,2024-10-03 22:14,SL,0.50505,-0.84317,165,True
IOTAUSDT,15m,Transformer,6,long,1727741699999,2024-10-01 00:14,0.1338,1727748299999,2024-10-01 02:04,SL,0.5,-0.89686,110,True
IOTAUSDT,15m,Transformer,6,short,1727983799999,2024-10-03 19:29,0.1176,1727993699999,2024-10-03 22:14,SL,0.50505,-0.84317,165,True
IOTAUSDT,15m,CNN,7,long,1727807399999,2024-10-01 18:29,0.123,1727808419999,2024-10-01 18:46,SL,-1.0,-1.05691,17,False
IOTAUSDT,15m,CNN,7,short,1727989199999,2024-10-03 20:59,0.1171,1727994839999,2024-10-03 22:33,SL,-0.9901,-1.09797,94,False
IOTAUSDT,15m,LSTM,7,long,1727807399999,2024-10-01 18:29,0.123,1727808419999,2024-10-01 18:46,SL,-1.0,-1.05691,17,False
IOTAUSDT,15m,LSTM,7,short,1727989199999,2024-10-03 20:59,0.1171,1727994839999,2024-10-03 22:33,SL,-0.9901,-1.09797,94,False
IOTAUSDT,15m,DQN,7,long,1727807399999,2024-10-01 18:29,0.123,1727808419999,2024-10-01 18:46,SL,-1.0,-1.05691,17,False
IOTAUSDT,15m,DQN,7,short,1727989199999,2024-10-03 20:59,0.1171,1727994839999,2024-10-03 22:33,SL,-0.9901,-1.09797,94,False
IOTAUSDT,15m,PPO,7,long,1727807399999,2024-10-01 18:29,0.123,1727808419999,2024-10-01 18:46,SL,-1.0,-1.05691,17,False
IOTAUSDT,15m,PPO,7,short,1727989199999,2024-10-03 20:59,0.1171,1727994839999,2024-10-03 22:33,SL,-0.9901,-1.09797,94,False
IOTAUSDT,15m,QLearning,7,long,1727807399999,2024-10-01 18:29,0.123,1727808419999,2024-10-01 18:46,SL,-1.0,-1.05691,17,False
IOTAUSDT,15m,QLearning,7,short,1727989199999,2024-10-03 20:59,0.1171,1727994839999,2024-10-03 22:33,SL,-0.9901,-1.09797,94,False
IOTAUSDT,15m,Transformer,7,long,1727807399999,2024-10-01 18:29,0.123,1727808419999,2024-10-01 18:46,SL,-1.0,-1.05691,17,False
IOTAUSDT,15m,Transformer,7,short,1727989199999,2024-10-03 20:59,0.1171,1727994839999,2024-10-03 22:33,SL,-0.9901,-1.09797,94,False
IOTAUSDT,15m,CNN,8,long,1727810999999,2024-10-01 19:29,0.122,1727813279999,2024-10-01 20:07,SL,-1.0,-1.22951,38,False
IOTAUSDT,15m,CNN,8,short,1728017099999,2024-10-04 04:44,0.1193,1728030299999,2024-10-04 08:24,SL,-0.9901,-1.07794,220,False
IOTAUSDT,15m,LSTM,8,long,1727810999999,2024-10-01 19:29,0.122,1727813279999,2024-10-01 20:07,SL,-1.0,-1.22951,38,False
IOTAUSDT,15m,LSTM,8,short,1728017099999,2024-10-04 04:44,0.1193,1728030299999,2024-10-04 08:24,SL,-0.9901,-1.07794,220,False
IOTAUSDT,15m,DQN,8,long,1727810999999,2024-10-01 19:29,0.122,1727813279999,2024-10-01 20:07,SL,-1.0,-1.22951,38,False
IOTAUSDT,15m,DQN,8,short,1728017099999,2024-10-04 04:44,0.1193,1728030299999,2024-10-04 08:24,SL,-0.9901,-1.07794,220,False
IOTAUSDT,15m,PPO,8,long,1727810999999,2024-10-01 19:29,0.122,1727813279999,2024-10-01 20:07,SL,-1.0,-1.22951,38,False
IOTAUSDT,15m,PPO,8,short,1728017099999,2024-10-04 04:44,0.1193,1728030299999,2024-10-04 08:24,SL,-0.9901,-1.07794,220,False
IOTAUSDT,15m,QLearning,8,long,1727810999999,2024-10-01 19:29,0.122,1727813279999,2024-10-01 20:07,SL,-1.0,-1.22951,38,False
IOTAUSDT,15m,QLearning,8,short,1728017099999,2024-10-04 04:44,0.1193,1728030299999,2024-10-04 08:24,SL,-0.9901,-1.07794,220,False
IOTAUSDT,15m,Transformer,8,long,1727810999999,2024-10-01 19:29,0.122,1727813279999,2024-10-01 20:07,SL,-1.0,-1.22951,38,False
IOTAUSDT,15m,Transformer,8,short,1728017099999,2024-10-04 04:44,0.1193,1728030299999,2024-10-04 08:24,SL,-0.9901,-1.07794,220,False
IOTAUSDT,15m,CNN,9,long,1727813699999,2024-10-01 20:14,0.1209,1727815019999,2024-10-01 20:36,SL,-1.0,-1.40612,22,False
IOTAUSDT,15m,CNN,9,short,1728065699999,2024-10-04 18:14,0.1213,1728068519999,2024-10-04 19:01,SL,-0.9901,-1.06036,47,False
IOTAUSDT,15m,LSTM,9,long,1727813699999,2024-10-01 20:14,0.1209,1727815019999,2024-10-01 20:36,SL,-1.0,-1.40612,22,False
IOTAUSDT,15m,LSTM,9,short,1728065699999,2024-10-04 18:14,0.1213,1728068519999,2024-10-04 19:01,SL,-0.9901,-1.06036,47,False
IOTAUSDT,15m,DQN,9,long,1727813699999,2024-10-01 20:14,0.1209,1727815019999,2024-10-01 20:36,SL,-1.0,-1.40612,22,False
IOTAUSDT,15m,DQN,9,short,1728065699999,2024-10-04 18:14,0.1213,1728068519999,2024-10-04 19:01,SL,-0.9901,-1.06036,47,False
IOTAUSDT,15m,PPO,9,long,1727813699999,2024-10-01 20:14,0.1209,1727815019999,2024-10-01 20:36,SL,-1.0,-1.40612,22,False
IOTAUSDT,15m,PPO,9,short,1728065699999,2024-10-04 18:14,0.1213,1728068519999,2024-10-04 19:01,SL,-0.9901,-1.06036,47,False
IOTAUSDT,15m,QLearning,9,long,1727813699999,2024-10-01 20:14,0.1209,1727815019999,2024-10-01 20:36,SL,-1.0,-1.40612,22,False
IOTAUSDT,15m,QLearning,9,short,1728065699999,2024-10-04 18:14,0.1213,1728068519999,2024-10-04 19:01,SL,-0.9901,-1.06036,47,False
IOTAUSDT,15m,Transformer,9,long,1727813699999,2024-10-01 20:14,0.1209,1727815019999,2024-10-01 20:36,SL,-1.0,-1.40612,22,False
IOTAUSDT,15m,Transformer,9,short,1728065699999,2024-10-04 18:14,0.1213,1728068519999,2024-10-04 19:01,SL,-0.9901,-1.06036,47,False
IOTAUSDT,15m,CNN,10,long,1727815499999,2024-10-01 20:44,0.1205,1727816999999,2024-10-01 21:09,SL,0.5,-0.41494,25,True
IOTAUSDT,15m,CNN,10,short,1728071099999,2024-10-04 19:44,0.1224,1728076079999,2024-10-04 21:07,SL,-0.9901,-1.05093,83,False
IOTAUSDT,15m,LSTM,10,long,1727815499999,2024-10-01 20:44,0.1205,1727816999999,2024-10-01 21:09,SL,0.5,-0.41494,25,True
IOTAUSDT,15m,LSTM,10,short,1728071099999,2024-10-04 19:44,0.1224,1728076079999,2024-10-04 21:07,SL,-0.9901,-1.05093,83,False
IOTAUSDT,15m,DQN,10,long,1727815499999,2024-10-01 20:44,0.1205,1727816999999,2024-10-01 21:09,SL,0.5,-0.41494,25,True
IOTAUSDT,15m,DQN,10,short,1728071099999,2024-10-04 19:44,0.1224,1728076079999,2024-10-04 21:07,SL,-0.9901,-1.05093,83,False
IOTAUSDT,15m,PPO,10,long,1727815499999,2024-10-01 20:44,0.1205,1727816999999,2024-10-01 21:09,SL,0.5,-0.41494,25,True
IOTAUSDT,15m,PPO,10,short,1728071099999,2024-10-04 19:44,0.1224,1728076079999,2024-10-04 21:07,SL,-0.9901,-1.05093,83,False
IOTAUSDT,15m,QLearning,10,long,1727815499999,2024-10-01 20:44,0.1205,1727816999999,2024-10-01 21:09,SL,0.5,-0.41494,25,True
IOTAUSDT,15m,QLearning,10,short,1728071099999,2024-10-04 19:44,0.1224,1728076079999,2024-10-04 21:07,SL,-0.9901,-1.05093,83,False
IOTAUSDT,15m,Transformer,10,long,1727815499999,2024-10-01 20:44,0.1205,1727816999999,2024-10-01 21:09,SL,0.5,-0.41494,25,True
IOTAUSDT,15m,Transformer,10,short,1728071099999,2024-10-04 19:44,0.1224,1728076079999,2024-10-04 21:07,SL,-0.9901,-1.05093,83,False
IOTAUSDT,15m,CNN,11,long,1727864999999,2024-10-02 10:29,0.1226,1727866619999,2024-10-02 10:56,SL,-1.0,-1.06036,27,False
IOTAUSDT,15m,CNN,11,short,1728079199999,2024-10-04 21:59,0.1231,1728090659999,2024-10-05 01:10,SL,-0.9901,-1.04502,191,False
IOTAUSDT,15m,LSTM,11,long,1727864999999,2024-10-02 10:29,0.1226,1727866619999,2024-10-02 10:56,SL,-1.0,-1.06036,27,False
IOTAUSDT,15m,LSTM,11,short,1728079199999,2024-10-04 21:59,0.1231,1728090659999,2024-10-05 01:10,SL,-0.9901,-1.04502,191,False
IOTAUSDT,15m,DQN,11,long,1727864999999,2024-10-02 10:29,0.1226,1727866619999,2024-10-02 10:56,SL,-1.0,-1.06036,27,False
IOTAUSDT,15m,DQN,11,short,1728079199999,2024-10-04 21:59,0.1231,1728090659999,2024-10-05 01:10,SL,-0.9901,-1.04502,191,False
IOTAUSDT,15m,PPO,11,long,1727864999999,2024-10-02 10:29,0.1226,1727866619999,2024-10-02 10:56,SL,-1.0,-1.06036,27,False
IOTAUSDT,15m,PPO,11,short,1728079199999,2024-10-04 21:59,0.1231,1728090659999,2024-10-05 01:10,SL,-0.9901,-1.04502,191,False
IOTAUSDT,15m,QLearning,11,long,1727864999999,2024-10-02 10:29,0.1226,1727866619999,2024-10-02 10:56,SL,-1.0,-1.06036,27,False
IOTAUSDT,15m,QLearning,11,short,1728079199999,2024-10-04 21:59,0.1231,1728090659999,2024-10-05 01:10,SL,-0.9901,-1.04502,191,False
IOTAUSDT,15m,Transformer,11,long,1727864999999,2024-10-02 10:29,0.1226,1727866619999,2024-10-02 10:56,SL,-1.0,-1.06036,27,False
IOTAUSDT,15m,Transformer,11,short,1728079199999,2024-10-04 21:59,0.1231,1728090659999,2024-10-05 01:10,SL,-0.9901,-1.04502,191,False
IOTAUSDT,15m,CNN,12,long,1727873099999,2024-10-02 12:44,0.1215,1727873759999,2024-10-02 12:55,SL,-1.0,-1.06996,11,False
IOTAUSDT,15m,CNN,12,short,1728175499999,2024-10-06 00:44,0.1222,1728178139999,2024-10-06 01:28,SL,-0.9901,-1.05263,44,False
IOTAUSDT,15m,LSTM,12,long,1727873099999,2024-10-02 12:44,0.1215,1727873759999,2024-10-02 12:55,SL,-1.0,-1.06996,11,False
IOTAUSDT,15m,LSTM,12,short,1728175499999,2024-10-06 00:44,0.1222,1728178139999,2024-10-06 01:28,SL,-0.9901,-1.05263,44,False
IOTAUSDT,15m,DQN,12,long,1727873099999,2024-10-02 12:44,0.1215,1727873759999,2024-10-02 12:55,SL,-1.0,-1.06996,11,False
IOTAUSDT,15m,DQN,12,short,1728175499999,2024-10-06 00:44,0.1222,1728178139999,2024-10-06 01:28,SL,-0.9901,-1.05263,44,False
IOTAUSDT,15m,PPO,12,long,1727873099999,2024-10-02 12:44,0.1215,1727873759999,2024-10-02 12:55,SL,-1.0,-1.06996,11,False
IOTAUSDT,15m,PPO,12,short,1728175499999,2024-10-06 00:44,0.1222,1728178139999,2024-10-06 01:28,SL,-0.9901,-1.05263,44,False
IOTAUSDT,15m,QLearning,12,long,1727873099999,2024-10-02 12:44,0.1215,1727873759999,2024-10-02 12:55,SL,-1.0,-1.06996,11,False
IOTAUSDT,15m,QLearning,12,short,1728175499999,2024-10-06 00:44,0.1222,1728178139999,2024-10-06 01:28,SL,-0.9901,-1.05263,44,False
IOTAUSDT,15m,Transformer,12,long,1727873099999,2024-10-02 12:44,0.1215,1727873759999,2024-10-02 12:55,SL,-1.0,-1.06996,11,False
IOTAUSDT,15m,Transformer,12,short,1728175499999,2024-10-06 00:44,0.1222,1728178139999,2024-10-06 01:28,SL,-0.9901,-1.05263,44,False
IOTAUSDT,15m,CNN,13,long,1727893799999,2024-10-02 18:29,0.1185,1727894879999,2024-10-02 18:47,SL,-1.0,-1.01266,18,False
IOTAUSDT,15m,CNN,13,short,1728180899999,2024-10-06 02:14,0.1229,1728194939999,2024-10-06 06:08,SL,0.50505,-0.40519,234,True
IOTAUSDT,15m,LSTM,13,long,1727893799999,2024-10-02 18:29,0.1185,1727894879999,2024-10-02 18:47,SL,-1.0,-1.01266,18,False
IOTAUSDT,15m,LSTM,13,short,1728180899999,2024-10-06 02:14,0.1229,1728194939999,2024-10-06 06:08,SL,0.50505,-0.40519,234,True
IOTAUSDT,15m,DQN,13,long,1727893799999,2024-10-02 18:29,0.1185,1727894879999,2024-10-02 18:47,SL,-1.0,-1.01266,18,False
IOTAUSDT,15m,DQN,13,short,1728180899999,2024-10-06 02:14,0.1229,1728194939999,2024-10-06 06:08,SL,0.50505,-0.40519,234,True
IOTAUSDT,15m,PPO,13,long,1727893799999,2024-10-02 18:29,0.1185,1727894879999,2024-10-02 18:47,SL,-1.0,-1.01266,18,False
IOTAUSDT,15m,PPO,13,short,1728180899999,2024-10-06 02:14,0.1229,1728194939999,2024-10-06 06:08,SL,0.50505,-0.40519,234,True
IOTAUSDT,15m,QLearning,13,long,1727893799999,2024-10-02 18:29,0.1185,1727894879999,2024-10-02 18:47,SL,-1.0,-1.01266,18,False
IOTAUSDT,15m,QLearning,13,short,1728180899999,2024-10-06 02:14,0.1229,1728194939999,2024-10-06 06:08,SL,0.50505,-0.40519,234,True
IOTAUSDT,15m,Transformer,13,long,1727893799999,2024-10-02 18:29,0.1185,1727894879999,2024-10-02 18:47,SL,-1.0,-1.01266,18,False
IOTAUSDT,15m,Transformer,13,short,1728180899999,2024-10-06 02:14,0.1229,1728194939999,2024-10-06 06:08,SL,0.50505,-0.40519,234,True
IOTAUSDT,15m,CNN,14,long,1727901899999,2024-10-02 20:44,0.1174,1727903219999,2024-10-02 21:06,SL,0.5,-0.17036,22,True
IOTAUSDT,15m,CNN,14,short,1728205199999,2024-10-06 08:59,0.1229,1728219719999,2024-10-06 13:01,SL,-0.9901,-1.0467,242,False
IOTAUSDT,15m,LSTM,14,long,1727901899999,2024-10-02 20:44,0.1174,1727903219999,2024-10-02 21:06,SL,0.5,-0.17036,22,True
IOTAUSDT,15m,LSTM,14,short,1728205199999,2024-10-06 08:59,0.1229,1728219719999,2024-10-06 13:01,SL,-0.9901,-1.0467,242,False
IOTAUSDT,15m,DQN,14,long,1727901899999,2024-10-02 20:44,0.1174,1727903219999,2024-10-02 21:06,SL,0.5,-0.17036,22,True
IOTAUSDT,15m,DQN,14,short,1728205199999,2024-10-06 08:59,0.1229,1728219719999,2024-10-06 13:01,SL,-0.9901,-1.0467,242,False
IOTAUSDT,15m,PPO,14,long,1727901899999,2024-10-02 20:44,0.1174,1727903219999,2024-10-02 21:06,SL,0.5,-0.17036,22,True
IOTAUSDT,15m,PPO,14,short,1728205199999,2024-10-06 08:59,0.1229,1728219719999,2024-10-06 13:01,SL,-0.9901,-1.0467,242,False
IOTAUSDT,15m,QLearning,14,long,1727901899999,2024-10-02 20:44,0.1174,1727903219999,2024-10-02 21:06,SL,0.5,-0.17036,22,True
IOTAUSDT,15m,QLearning,14,short,1728205199999,2024-10-06 08:59,0.1229,1728219719999,2024-10-06 13:01,SL,-0.9901,-1.0467,242,False
IOTAUSDT,15m,Transformer,14,long,1727901899999,2024-10-02 20:44,0.1174,1727903219999,2024-10-02 21:06,SL,0.5,-0.17036,22,True
IOTAUSDT,15m,Transformer,14,short,1728205199999,2024-10-06 08:59,0.1229,1728219719999,2024-10-06 13:01,SL,-0.9901,-1.0467,242,False
IOTAUSDT,15m,CNN,15,long,1727948699999,2024-10-03 09:44,0.1168,1727954639999,2024-10-03 11:23,SL,0.5,-0.77055,99,True
IOTAUSDT,15m,CNN,15,short,1728223199999,2024-10-06 13:59,0.1239,1728226559999,2024-10-06 14:55,SL,-0.9901,-1.19617,56,False
IOTAUSDT,15m,LSTM,15,long,1727948699999,2024-10-03 09:44,0.1168,1727954639999,2024-10-03 11:23,SL,0.5,-0.77055,99,True
IOTAUSDT,15m,LSTM,15,short,1728223199999,2024-10-06 13:59,0.1239,1728226559999,2024-10-06 14:55,SL,-0.9901,-1.19617,56,False
IOTAUSDT,15m,DQN,15,long,1727948699999,2024-10-03 09:44,0.1168,1727954639999,2024-10-03 11:23,SL,0.5,-0.77055,99,True
IOTAUSDT,15m,DQN,15,short,1728223199999,2024-10-06 13:59,0.1239,1728226559999,2024-10-06 14:55,SL,-0.9901,-1.19617,56,False
IOTAUSDT,15m,PPO,15,long,1727948699999,2024-10-03 09:44,0.1168,1727954639999,2024-10-03 11:23,SL,0.5,-0.77055,99,True
IOTAUSDT,15m,PPO,15,short,1728223199999,2024-10-06 13:59,0.1239,1728226559999,2024-10-06 14:55,SL,-0.9901,-1.19617,56,False
IOTAUSDT,15m,QLearning,15,long,1727948699999,2024-10-03 09:44,0.1168,1727954639999,2024-10-03 11:23,SL,0.5,-0.77055,99,True
IOTAUSDT,15m,QLearning,15,short,1728223199999,2024-10-06 13:59,0.1239,1728226559999,2024-10-06 14:55,SL,-0.9901,-1.19617,56,False
IOTAUSDT,15m,Transformer,15,long,1727948699999,2024-10-03 09:44,0.1168,1727954639999,2024-10-03 11:23,SL,0.5,-0.77055,99,True
IOTAUSDT,15m,Transformer,15,short,1728223199999,2024-10-06 13:59,0.1239,1728226559999,2024-10-06 14:55,SL,-0.9901,-1.19617,56,False
IOTAUSDT,30m,CNN,1,long,1727710199999,2024-09-30 15:29,0.1372,1727711819999,2024-09-30 15:56,SL,-1.0,-1.02041,27,False
IOTAUSDT,30m,CNN,1,short,1727841599999,2024-10-02 03:59,0.1241,1727851079999,2024-10-02 06:37,SL,0.50505,0.0,158,True
IOTAUSDT,30m,LSTM,1,long,1727710199999,2024-09-30 15:29,0.1372,1727711819999,2024-09-30 15:56,SL,-1.0,-1.02041,27,False
IOTAUSDT,30m,LSTM,1,short,1727841599999,2024-10-02 03:59,0.1241,1727851079999,2024-10-02 06:37,SL,0.50505,0.0,158,True
IOTAUSDT,30m,DQN,1,long,1727710199999,2024-09-30 15:29,0.1372,1727711819999,2024-09-30 15:56,SL,-1.0,-1.02041,27,False
IOTAUSDT,30m,DQN,1,short,1727841599999,2024-10-02 03:59,0.1241,1727851079999,2024-10-02 06:37,SL,0.50505,0.0,158,True
IOTAUSDT,30m,PPO,1,long,1727710199999,2024-09-30 15:29,0.1372,1727711819999,2024-09-30 15:56,SL,-1.0,-1.02041,27,False
IOTAUSDT,30m,PPO,1,short,1727841599999,2024-10-02 03:59,0.1241,1727851079999,2024-10-02 06:37,SL,0.50505,0.0,158,True
IOTAUSDT,30m,QLearning,1,long,1727710199999,2024-09-30 15:29,0.1372,1727711819999,2024-09-30 15:56,SL,-1.0,-1.02041,27,False
IOTAUSDT,30m,QLearning,1,short,1727841599999,2024-10-02 03:59,0.1241,1727851079999,2024-10-02 06:37,SL,0.50505,0.0,158,True
IOTAUSDT,30m,Transformer,1,long,1727710199999,2024-09-30 15:29,0.1372,1727711819999,2024-09-30 15:56,SL,-1.0,-1.02041,27,False
IOTAUSDT,30m,Transformer,1,short,1727841599999,2024-10-02 03:59,0.1241,1727851079999,2024-10-02 06:37,SL,0.50505,0.0,158,True
IOTAUSDT,30m,CNN,2,long,1727713799999,2024-09-30 16:29,0.1366,1727720039999,2024-09-30 18:13,SL,-1.0,-1.02489,104,False
IOTAUSDT,30m,CNN,2,short,1727924399999,2024-10-03 02:59,0.1192,1727943239999,2024-10-03 08:13,TP3,1.68325,-0.91438,314,True
IOTAUSDT,30m,LSTM,2,long,1727713799999,2024-09-30 16:29,0.1366,1727720039999,2024-09-30 18:13,SL,-1.0,-1.02489,104,False
IOTAUSDT,30m,LSTM,2,short,1727924399999,2024-10-03 02:59,0.1192,1727943239999,2024-10-03 08:13,TP3,1.68325,-0.91438,314,True
IOTAUSDT,30m,DQN,2,long,1727713799999,2024-09-30 16:29,0.1366,1727720039999,2024-09-30 18:13,SL,-1.0,-1.02489,104,False
IOTAUSDT,30m,DQN,2,short,1727924399999,2024-10-03 02:59,0.1192,1727943239999,2024-10-03 08:13,TP3,1.68325,-0.91438,314,True
IOTAUSDT,30m,PPO,2,long,1727713799999,2024-09-30 16:29,0.1366,1727720039999,2024-09-30 18:13,SL,-1.0,-1.02489,104,False
IOTAUSDT,30m,PPO,2,short,1727924399999,2024-10-03 02:59,0.1192,1727943239999,2024-10-03 08:13,TP3,1.68325,-0.91438,314,True
IOTAUSDT,30m,QLearning,2,long,1727713799999,2024-09-30 16:29,0.1366,1727720039999,2024-09-30 18:13,SL,-1.0,-1.02489,104,False
IOTAUSDT,30m,QLearning,2,short,1727924399999,2024-10-03 02:59,0.1192,1727943239999,2024-10-03 08:13,TP3,1.68325,-0.91438,314,True
IOTAUSDT,30m,Transformer,2,long,1727713799999,2024-09-30 16:29,0.1366,1727720039999,2024-09-30 18:13,SL,-1.0,-1.02489,104,False
IOTAUSDT,30m,Transformer,2,short,1727924399999,2024-10-03 02:59,0.1192,1727943239999,2024-10-03 08:13,TP3,1.68325,-0.91438,314,True
IOTAUSDT,30m,CNN,3,long,1727722799999,2024-09-30 18:59,0.1359,1727734799999,2024-09-30 22:19,SL,-1.0,-1.17734,200,False
IOTAUSDT,30m,CNN,3,short,1727935199999,2024-10-03 05:59,0.1195,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.16708,132,True
IOTAUSDT,30m,LSTM,3,long,1727722799999,2024-09-30 18:59,0.1359,1727734799999,2024-09-30 22:19,SL,-1.0,-1.17734,200,False
IOTAUSDT,30m,LSTM,3,short,1727935199999,2024-10-03 05:59,0.1195,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.16708,132,True
IOTAUSDT,30m,DQN,3,long,1727722799999,2024-09-30 18:59,0.1359,1727734799999,2024-09-30 22:19,SL,-1.0,-1.17734,200,False
IOTAUSDT,30m,DQN,3,short,1727935199999,2024-10-03 05:59,0.1195,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.16708,132,True
IOTAUSDT,30m,PPO,3,long,1727722799999,2024-09-30 18:59,0.1359,1727734799999,2024-09-30 22:19,SL,-1.0,-1.17734,200,False
IOTAUSDT,30m,PPO,3,short,1727935199999,2024-10-03 05:59,0.1195,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.16708,132,True
IOTAUSDT,30m,QLearning,3,long,1727722799999,2024-09-30 18:59,0.1359,1727734799999,2024-09-30 22:19,SL,-1.0,-1.17734,200,False
IOTAUSDT,30m,QLearning,3,short,1727935199999,2024-10-03 05:59,0.1195,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.16708,132,True
IOTAUSDT,30m,Transformer,3,long,1727722799999,2024-09-30 18:59,0.1359,1727734799999,2024-09-30 22:19,SL,-1.0,-1.17734,200,False
IOTAUSDT,30m,Transformer,3,short,1727935199999,2024-10-03 05:59,0.1195,1727943119999,2024-10-03 08:11,TP3,1.68325,-0.16708,132,True
IOTAUSDT,30m,CNN,4,long,1727728199999,2024-09-30 20:29,0.1361,1727734739999,2024-09-30 22:18,SL,-1.0,-1.02866,109,False
IOTAUSDT,30m,CNN,4,short,1727996399999,2024-10-03 22:59,0.1182,1728004979999,2024-10-04 01:22,SL,0.50505,-0.50505,143,True
