model,timeframe,target,variant,entry_index,exit_index,entry_time,exit_time,tp_hits,pnl_pct_raw,pnl_pct_leveraged,stake_used,deposit_after,used_m1
DQN_1h_long_V9.pt,1h,long,9,9614,9619,2021-02-05 20:00:00+00:00,2021-02-06 01:00:00+00:00,4,0.02,0.4,1.02,102.71,False
DQN_1h_long_V9.pt,1h,long,9,10008,10010,2021-02-22 06:00:00+00:00,2021-02-22 08:00:00+00:00,1,-0.0,-0.0,1.03,102.71,False
DQN_1h_long_V9.pt,1h,long,9,10076,10078,2021-02-25 02:00:00+00:00,2021-02-25 04:00:00+00:00,1,0.0,0.0,1.03,102.71,False
DQN_1h_long_V9.pt,1h,long,9,10411,10414,2021-03-11 01:00:00+00:00,2021-03-11 04:00:00+00:00,2,-0.0,-0.0,1.03,102.71,False
DQN_1h_long_V9.pt,1h,long,9,10446,10448,2021-03-12 12:00:00+00:00,2021-03-12 14:00:00+00:00,1,0.0,0.0,1.03,102.71,False
DQN_1h_long_V9.pt,1h,long,9,10630,10640,2021-03-20 04:00:00+00:00,2021-03-20 14:00:00+00:00,4,0.02,0.4,1.03,103.12,False
DQN_1h_long_V9.pt,1h,long,9,10897,10898,2021-03-31 07:00:00+00:00,2021-03-31 08:00:00+00:00,0,-0.025,-0.5,1.03,102.6,False
DQN_1h_long_V9.pt,1h,long,9,11362,11364,2021-04-19 16:00:00+00:00,2021-04-19 18:00:00+00:00,1,-0.0,-0.0,1.03,102.6,False
DQN_1h_long_V9.pt,1h,long,9,11569,11571,2021-04-28 07:00:00+00:00,2021-04-28 09:00:00+00:00,1,0.0,0.0,1.03,102.6,False
DQN_1h_long_V9.pt,1h,long,9,11967,11971,2021-05-14 21:00:00+00:00,2021-05-15 01:00:00+00:00,4,0.02,0.4,1.03,103.01,False
DQN_1h_long_V9.pt,1h,long,9,12109,12111,2021-05-20 19:00:00+00:00,2021-05-20 21:00:00+00:00,1,-0.0,-0.0,1.03,103.01,False
DQN_1h_long_V9.pt,1h,long,9,12120,12122,2021-05-21 06:00:00+00:00,2021-05-21 08:00:00+00:00,1,-0.0,-0.0,1.03,103.01,False
DQN_1h_long_V9.pt,1h,long,9,12145,12150,2021-05-22 07:00:00+00:00,2021-05-22 12:00:00+00:00,4,0.02,0.4,1.03,103.43,False
DQN_1h_long_V9.pt,1h,long,9,12169,12170,2021-05-23 07:00:00+00:00,2021-05-23 08:00:00+00:00,0,-0.025,-0.5,1.03,102.91,False
DQN_1h_long_V9.pt,1h,long,9,12250,12252,2021-05-26 16:00:00+00:00,2021-05-26 18:00:00+00:00,1,0.0,0.0,1.03,102.91,False
DQN_1h_long_V9.pt,1h,long,9,12280,12283,2021-05-27 22:00:00+00:00,2021-05-28 01:00:00+00:00,0,-0.025,-0.5,1.03,102.39,False
DQN_1h_long_V9.pt,1h,long,9,12300,12302,2021-05-28 18:00:00+00:00,2021-05-28 20:00:00+00:00,1,-0.0,-0.0,1.02,102.39,False
DQN_1h_long_V9.pt,1h,long,9,12455,12456,2021-06-04 05:00:00+00:00,2021-06-04 06:00:00+00:00,0,-0.025,-0.5,1.02,101.88,False
DQN_1h_long_V9.pt,1h,long,9,12474,12478,2021-06-05 00:00:00+00:00,2021-06-05 04:00:00+00:00,4,0.02,0.4,1.02,102.29,False
DQN_1h_long_V9.pt,1h,long,9,12646,12653,2021-06-12 04:00:00+00:00,2021-06-12 11:00:00+00:00,0,0.025,0.5,1.02,102.8,False
DQN_1h_long_V9.pt,1h,long,9,12659,12666,2021-06-12 17:00:00+00:00,2021-06-13 00:00:00+00:00,3,0.0,0.0,1.03,102.8,False
DQN_1h_long_V9.pt,1h,long,9,12953,12956,2021-06-24 23:00:00+00:00,2021-06-25 02:00:00+00:00,1,0.0,0.0,1.03,102.8,False
DQN_1h_long_V9.pt,1h,long,9,12986,12991,2021-06-26 08:00:00+00:00,2021-06-26 13:00:00+00:00,4,0.02,0.4,1.03,103.21,False
DQN_1h_long_V9.pt,1h,long,9,13053,13057,2021-06-29 03:00:00+00:00,2021-06-29 07:00:00+00:00,4,0.02,0.4,1.03,103.62,False
DQN_1h_long_V9.pt,1h,long,9,13071,13078,2021-06-29 21:00:00+00:00,2021-06-30 04:00:00+00:00,0,-0.025,-0.5,1.04,103.11,False
DQN_1h_long_V9.pt,1h,long,9,13219,13226,2021-07-06 01:00:00+00:00,2021-07-06 08:00:00+00:00,4,0.02,0.4,1.03,103.52,False
DQN_1h_long_V9.pt,1h,long,9,13277,13280,2021-07-08 11:00:00+00:00,2021-07-08 14:00:00+00:00,2,0.0,0.0,1.04,103.52,False
DQN_1h_long_V9.pt,1h,long,9,13392,13399,2021-07-13 06:00:00+00:00,2021-07-13 13:00:00+00:00,3,0.0,0.0,1.04,103.52,False
DQN_1h_long_V9.pt,1h,long,9,13461,13470,2021-07-16 03:00:00+00:00,2021-07-16 12:00:00+00:00,0,-0.025,-0.5,1.04,103.0,False
DQN_1h_long_V9.pt,1h,long,9,13553,13556,2021-07-19 23:00:00+00:00,2021-07-20 02:00:00+00:00,1,0.0,0.0,1.03,103.0,False
DQN_1h_long_V9.pt,1h,long,9,13636,13642,2021-07-23 10:00:00+00:00,2021-07-23 16:00:00+00:00,1,0.0,0.0,1.03,103.0,False
DQN_1h_long_V9.pt,1h,long,9,13687,13694,2021-07-25 13:00:00+00:00,2021-07-25 20:00:00+00:00,1,0.0,0.0,1.03,103.0,False
DQN_1h_long_V9.pt,1h,long,9,13752,13758,2021-07-28 06:00:00+00:00,2021-07-28 12:00:00+00:00,1,-0.0,-0.0,1.03,103.0,False
DQN_1h_long_V9.pt,1h,long,9,13877,13884,2021-08-02 11:00:00+00:00,2021-08-02 18:00:00+00:00,1,0.0,0.0,1.03,103.0,False
DQN_1h_long_V9.pt,1h,long,9,14026,14028,2021-08-08 16:00:00+00:00,2021-08-08 18:00:00+00:00,1,0.0,0.0,1.03,103.0,False
DQN_1h_long_V9.pt,1h,long,9,14337,14342,2021-08-21 15:00:00+00:00,2021-08-21 20:00:00+00:00,3,0.0,0.0,1.03,103.0,False
DQN_1h_long_V9.pt,1h,long,9,14663,14705,2021-09-04 05:00:00+00:00,2021-09-05 23:00:00+00:00,4,0.02,0.4,1.03,103.41,False
DQN_1h_long_V9.pt,1h,long,9,14757,14761,2021-09-08 03:00:00+00:00,2021-09-08 07:00:00+00:00,0,-0.025,-0.5,1.03,102.9,False
DQN_1h_long_V9.pt,1h,long,9,14797,14806,2021-09-09 19:00:00+00:00,2021-09-10 04:00:00+00:00,1,0.0,0.0,1.03,102.9,False
DQN_1h_long_V9.pt,1h,long,9,14947,14956,2021-09-16 01:00:00+00:00,2021-09-16 10:00:00+00:00,2,0.0,0.0,1.03,102.9,False
DQN_1h_long_V9.pt,1h,long,9,15164,15166,2021-09-25 02:00:00+00:00,2021-09-25 04:00:00+00:00,1,0.0,0.0,1.03,102.9,False
DQN_1h_long_V9.pt,1h,long,9,15384,15393,2021-10-04 06:00:00+00:00,2021-10-04 15:00:00+00:00,1,-0.0,-0.0,1.03,102.9,False
DQN_1h_long_V9.pt,1h,long,9,15496,15510,2021-10-08 22:00:00+00:00,2021-10-09 12:00:00+00:00,4,0.02,0.4,1.03,103.31,False
DQN_1h_long_V9.pt,1h,long,9,15661,15664,2021-10-15 19:00:00+00:00,2021-10-15 22:00:00+00:00,1,-0.0,-0.0,1.03,103.31,False
DQN_1h_long_V9.pt,1h,long,9,16006,16017,2021-10-30 04:00:00+00:00,2021-10-30 15:00:00+00:00,1,0.0,0.0,1.03,103.31,False
DQN_1h_long_V9.pt,1h,long,9,16883,16886,2021-12-05 17:00:00+00:00,2021-12-05 20:00:00+00:00,2,0.0,0.0,1.03,103.31,False
DQN_1h_long_V9.pt,1h,long,9,17150,17153,2021-12-16 20:00:00+00:00,2021-12-16 23:00:00+00:00,1,0.0,0.0,1.03,103.31,False
DQN_1h_long_V9.pt,1h,long,9,17816,17818,2022-01-13 14:00:00+00:00,2022-01-13 16:00:00+00:00,1,0.0,0.0,1.03,103.31,False
DQN_1h_long_V9.pt,1h,long,9,18007,18010,2022-01-21 13:00:00+00:00,2022-01-21 16:00:00+00:00,2,-0.0,-0.0,1.03,103.31,False
DQN_1h_long_V9.pt,1h,long,9,18071,18074,2022-01-24 05:00:00+00:00,2022-01-24 08:00:00+00:00,1,0.0,0.0,1.03,103.31,False
DQN_1h_long_V9.pt,1h,long,9,18132,18134,2022-01-26 18:00:00+00:00,2022-01-26 20:00:00+00:00,1,-0.0,-0.0,1.03,103.31,False
DQN_1h_long_V9.pt,1h,long,9,18155,18159,2022-01-27 17:00:00+00:00,2022-01-27 21:00:00+00:00,0,-0.025,-0.5,1.03,102.79,False
DQN_1h_long_V9.pt,1h,long,9,18828,18832,2022-02-24 18:00:00+00:00,2022-02-24 22:00:00+00:00,4,0.02,0.4,1.03,103.2,False
DQN_1h_long_V9.pt,1h,long,9,20015,20019,2022-04-15 05:00:00+00:00,2022-04-15 09:00:00+00:00,1,0.0,0.0,1.03,103.2,False
DQN_1h_long_V9.pt,1h,long,9,20142,20147,2022-04-20 12:00:00+00:00,2022-04-20 17:00:00+00:00,0,-0.025,-0.5,1.03,102.69,False
DQN_1h_long_V9.pt,1h,long,9,20186,20194,2022-04-22 08:00:00+00:00,2022-04-22 16:00:00+00:00,0,-0.025,-0.5,1.03,102.17,False
DQN_1h_long_V9.pt,1h,long,9,20312,20325,2022-04-27 14:00:00+00:00,2022-04-28 03:00:00+00:00,1,0.0,0.0,1.02,102.17,False
DQN_1h_long_V9.pt,1h,long,9,20522,20528,2022-05-06 08:00:00+00:00,2022-05-06 14:00:00+00:00,0,-0.025,-0.5,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,20641,20643,2022-05-11 07:00:00+00:00,2022-05-11 09:00:00+00:00,1,-0.0,-0.0,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,20692,20696,2022-05-13 10:00:00+00:00,2022-05-13 14:00:00+00:00,2,0.0,0.0,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,20778,20780,2022-05-17 00:00:00+00:00,2022-05-17 02:00:00+00:00,1,-0.0,-0.0,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,20789,20792,2022-05-17 11:00:00+00:00,2022-05-17 14:00:00+00:00,1,0.0,0.0,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,20882,20892,2022-05-21 08:00:00+00:00,2022-05-21 18:00:00+00:00,1,0.0,0.0,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,20958,20963,2022-05-24 12:00:00+00:00,2022-05-24 17:00:00+00:00,1,-0.0,-0.0,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,21136,21139,2022-05-31 22:00:00+00:00,2022-06-01 01:00:00+00:00,1,0.0,0.0,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,21171,21176,2022-06-02 09:00:00+00:00,2022-06-02 14:00:00+00:00,1,-0.0,-0.0,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,21210,21228,2022-06-04 00:00:00+00:00,2022-06-04 18:00:00+00:00,1,0.0,0.0,1.02,101.66,False
DQN_1h_long_V9.pt,1h,long,9,21305,21310,2022-06-07 23:00:00+00:00,2022-06-08 04:00:00+00:00,0,-0.025,-0.5,1.02,101.15,False
DQN_1h_long_V9.pt,1h,long,9,21521,21523,2022-06-16 23:00:00+00:00,2022-06-17 01:00:00+00:00,1,-0.0,-0.0,1.01,101.15,False
DQN_1h_long_V9.pt,1h,long,9,21535,21537,2022-06-17 13:00:00+00:00,2022-06-17 15:00:00+00:00,1,0.0,0.0,1.01,101.15,False
DQN_1h_long_V9.pt,1h,long,9,21566,21567,2022-06-18 20:00:00+00:00,2022-06-18 21:00:00+00:00,0,-0.025,-0.5,1.01,100.65,False
DQN_1h_long_V9.pt,1h,long,9,21575,21576,2022-06-19 05:00:00+00:00,2022-06-19 06:00:00+00:00,0,-0.025,-0.5,1.01,100.15,False
DQN_1h_long_V9.pt,1h,long,9,21594,21595,2022-06-20 00:00:00+00:00,2022-06-20 01:00:00+00:00,0,-0.025,-0.5,1.0,99.64,False
DQN_1h_long_V9.pt,1h,long,9,21659,21663,2022-06-22 17:00:00+00:00,2022-06-22 21:00:00+00:00,0,-0.025,-0.5,1.0,99.15,False
DQN_1h_long_V9.pt,1h,long,9,21790,21800,2022-06-28 04:00:00+00:00,2022-06-28 14:00:00+00:00,4,0.02,0.4,0.99,99.54,False
DQN_1h_long_V9.pt,1h,long,9,21857,21861,2022-06-30 23:00:00+00:00,2022-07-01 03:00:00+00:00,4,0.02,0.4,1.0,99.94,False
DQN_1h_long_V9.pt,1h,long,9,21980,21982,2022-07-06 02:00:00+00:00,2022-07-06 04:00:00+00:00,1,0.0,0.0,1.0,99.94,False
DQN_1h_long_V9.pt,1h,long,9,22049,22051,2022-07-08 23:00:00+00:00,2022-07-09 01:00:00+00:00,1,0.0,0.0,1.0,99.94,False
DQN_1h_long_V9.pt,1h,long,9,22088,22100,2022-07-10 14:00:00+00:00,2022-07-11 02:00:00+00:00,0,-0.025,-0.5,1.0,99.44,False
DQN_1h_long_V9.pt,1h,long,9,22114,22118,2022-07-11 16:00:00+00:00,2022-07-11 20:00:00+00:00,2,0.0,0.0,0.99,99.44,False
DQN_1h_long_V9.pt,1h,long,9,22272,22276,2022-07-18 06:00:00+00:00,2022-07-18 10:00:00+00:00,4,0.02,0.4,0.99,99.84,False
DQN_1h_long_V9.pt,1h,long,9,22395,22401,2022-07-23 09:00:00+00:00,2022-07-23 15:00:00+00:00,0,-0.025,-0.5,1.0,99.34,False
DQN_1h_long_V9.pt,1h,long,9,22452,22457,2022-07-25 18:00:00+00:00,2022-07-25 23:00:00+00:00,2,0.0,0.0,0.99,99.34,False
DQN_1h_long_V9.pt,1h,long,9,22473,22477,2022-07-26 15:00:00+00:00,2022-07-26 19:00:00+00:00,1,0.0,0.0,0.99,99.34,False
DQN_1h_long_V9.pt,1h,long,9,22592,22594,2022-07-31 14:00:00+00:00,2022-07-31 16:00:00+00:00,1,0.0,0.0,0.99,99.34,False
DQN_1h_long_V9.pt,1h,long,9,22614,22617,2022-08-01 12:00:00+00:00,2022-08-01 15:00:00+00:00,1,-0.0,-0.0,0.99,99.34,False
DQN_1h_long_V9.pt,1h,long,9,22759,22770,2022-08-07 13:00:00+00:00,2022-08-08 00:00:00+00:00,2,0.0,0.0,0.99,99.34,False
DQN_1h_long_V9.pt,1h,long,9,22805,22819,2022-08-09 11:00:00+00:00,2022-08-10 01:00:00+00:00,0,-0.025,-0.5,0.99,98.84,False
DQN_1h_long_V9.pt,1h,long,9,22875,22877,2022-08-12 09:00:00+00:00,2022-08-12 11:00:00+00:00,1,0.0,0.0,0.99,98.84,False
DQN_1h_long_V9.pt,1h,long,9,23014,23024,2022-08-18 04:00:00+00:00,2022-08-18 14:00:00+00:00,1,0.0,0.0,0.99,98.84,False
DQN_1h_long_V9.pt,1h,long,9,23056,23058,2022-08-19 22:00:00+00:00,2022-08-20 00:00:00+00:00,1,0.0,0.0,0.99,98.84,False
DQN_1h_long_V9.pt,1h,long,9,23241,23254,2022-08-27 15:00:00+00:00,2022-08-28 04:00:00+00:00,1,0.0,0.0,0.99,98.84,False
DQN_1h_long_V9.pt,1h,long,9,23330,23335,2022-08-31 08:00:00+00:00,2022-08-31 13:00:00+00:00,1,0.0,0.0,0.99,98.84,False
DQN_1h_long_V9.pt,1h,long,9,23503,23510,2022-09-07 13:00:00+00:00,2022-09-07 20:00:00+00:00,4,0.02,0.4,0.99,99.24,False
DQN_1h_long_V9.pt,1h,long,9,23668,23677,2022-09-14 10:00:00+00:00,2022-09-14 19:00:00+00:00,0,-0.025,-0.5,0.99,98.74,False
DQN_1h_long_V9.pt,1h,long,9,23795,23801,2022-09-19 17:00:00+00:00,2022-09-19 23:00:00+00:00,4,0.02,0.4,0.99,99.14,False
DQN_1h_long_V9.pt,1h,long,9,23902,23913,2022-09-24 04:00:00+00:00,2022-09-24 15:00:00+00:00,1,0.0,0.0,0.99,99.14,False
DQN_1h_long_V9.pt,1h,long,9,24007,24009,2022-09-28 13:00:00+00:00,2022-09-28 15:00:00+00:00,1,-0.0,-0.0,0.99,99.14,False
DQN_1h_long_V9.pt,1h,long,9,24185,24193,2022-10-05 23:00:00+00:00,2022-10-06 07:00:00+00:00,2,0.0,0.0,0.99,99.14,False
DQN_1h_long_V9.pt,1h,long,9,24240,24305,2022-10-08 06:00:00+00:00,2022-10-10 23:00:00+00:00,0,-0.025,-0.5,0.99,98.64,False
DQN_1h_long_V9.pt,1h,long,9,24411,24422,2022-10-15 09:00:00+00:00,2022-10-15 20:00:00+00:00,1,0.0,0.0,0.99,98.64,False
DQN_1h_long_V9.pt,1h,long,9,24505,24515,2022-10-19 07:00:00+00:00,2022-10-19 17:00:00+00:00,1,0.0,0.0,0.99,98.64,False
DQN_1h_long_V9.pt,1h,long,9,24973,24976,2022-11-07 19:00:00+00:00,2022-11-07 22:00:00+00:00,1,0.0,0.0,0.99,98.64,False
DQN_1h_long_V9.pt,1h,long,9,24999,25003,2022-11-08 21:00:00+00:00,2022-11-09 01:00:00+00:00,4,0.02,0.4,0.99,99.04,False
DQN_1h_long_V9.pt,1h,long,9,25066,25069,2022-11-11 16:00:00+00:00,2022-11-11 19:00:00+00:00,1,-0.0,-0.0,0.99,99.04,False
DQN_1h_long_V9.pt,1h,long,9,25198,25204,2022-11-17 04:00:00+00:00,2022-11-17 10:00:00+00:00,1,0.0,0.0,0.99,99.04,False
DQN_1h_long_V9.pt,1h,long,9,25306,25310,2022-11-21 16:00:00+00:00,2022-11-21 20:00:00+00:00,0,-0.025,-0.5,0.99,98.54,False
DQN_1h_long_V9.pt,1h,long,9,25476,25491,2022-11-28 18:00:00+00:00,2022-11-29 09:00:00+00:00,4,0.02,0.4,0.99,98.94,False
DQN_1h_long_V9.pt,1h,long,9,25560,25568,2022-12-02 06:00:00+00:00,2022-12-02 14:00:00+00:00,1,0.0,0.0,0.99,98.94,False
DQN_1h_long_V9.pt,1h,long,9,25659,25676,2022-12-06 09:00:00+00:00,2022-12-07 02:00:00+00:00,1,0.0,0.0,0.99,98.94,False
DQN_1h_long_V9.pt,1h,long,9,25695,25719,2022-12-07 21:00:00+00:00,2022-12-08 21:00:00+00:00,4,0.02,0.4,0.99,99.33,False
DQN_1h_long_V9.pt,1h,long,9,25811,25829,2022-12-12 17:00:00+00:00,2022-12-13 11:00:00+00:00,4,0.02,0.4,0.99,99.73,False
DQN_1h_long_V9.pt,1h,long,9,25881,25900,2022-12-15 15:00:00+00:00,2022-12-16 10:00:00+00:00,0,-0.025,-0.5,1.0,99.23,False
DQN_1h_long_V9.pt,1h,long,9,25926,25940,2022-12-17 12:00:00+00:00,2022-12-18 02:00:00+00:00,1,0.0,0.0,0.99,99.23,False
DQN_1h_long_V9.pt,1h,long,9,26184,26194,2022-12-28 06:00:00+00:00,2022-12-28 16:00:00+00:00,1,-0.0,-0.0,0.99,99.23,False
DQN_1h_long_V9.pt,1h,long,9,26501,26538,2023-01-10 11:00:00+00:00,2023-01-12 00:00:00+00:00,4,0.02,0.4,0.99,99.63,False
DQN_1h_long_V9.pt,1h,long,9,26717,26724,2023-01-19 11:00:00+00:00,2023-01-19 18:00:00+00:00,1,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,26862,26864,2023-01-25 12:00:00+00:00,2023-01-25 14:00:00+00:00,1,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,26994,27005,2023-01-31 00:00:00+00:00,2023-01-31 11:00:00+00:00,1,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,27144,27150,2023-02-06 06:00:00+00:00,2023-02-06 12:00:00+00:00,1,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,27215,27223,2023-02-09 05:00:00+00:00,2023-02-09 13:00:00+00:00,1,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,27246,27250,2023-02-10 12:00:00+00:00,2023-02-10 16:00:00+00:00,1,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,27429,27447,2023-02-18 03:00:00+00:00,2023-02-18 21:00:00+00:00,2,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,27601,27625,2023-02-25 07:00:00+00:00,2023-02-26 07:00:00+00:00,1,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,27756,27789,2023-03-03 18:00:00+00:00,2023-03-05 03:00:00+00:00,1,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,27865,27871,2023-03-08 07:00:00+00:00,2023-03-08 13:00:00+00:00,1,0.0,0.0,1.0,99.63,False
DQN_1h_long_V9.pt,1h,long,9,27917,27921,2023-03-10 11:00:00+00:00,2023-03-10 15:00:00+00:00,4,0.02,0.4,1.0,100.03,False
DQN_1h_long_V9.pt,1h,long,9,27957,27967,2023-03-12 03:00:00+00:00,2023-03-12 13:00:00+00:00,1,0.0,0.0,1.0,100.03,False
DQN_1h_long_V9.pt,1h,long,9,28229,28236,2023-03-23 11:00:00+00:00,2023-03-23 18:00:00+00:00,4,0.02,0.4,1.0,100.43,False
DQN_1h_long_V9.pt,1h,long,9,28343,28346,2023-03-28 05:00:00+00:00,2023-03-28 08:00:00+00:00,1,0.0,0.0,1.0,100.43,False
DQN_1h_long_V9.pt,1h,long,9,28417,28433,2023-03-31 07:00:00+00:00,2023-03-31 23:00:00+00:00,4,0.02,0.4,1.0,100.83,False
DQN_1h_long_V9.pt,1h,long,9,28485,28493,2023-04-03 03:00:00+00:00,2023-04-03 11:00:00+00:00,4,0.02,0.4,1.01,101.23,False
DQN_1h_long_V9.pt,1h,long,9,28559,28667,2023-04-06 05:00:00+00:00,2023-04-10 17:00:00+00:00,4,0.02,0.4,1.01,101.64,False
DQN_1h_long_V9.pt,1h,long,9,28775,28815,2023-04-15 05:00:00+00:00,2023-04-16 21:00:00+00:00,1,0.0,0.0,1.02,101.64,False
DQN_1h_long_V9.pt,1h,long,9,28889,28903,2023-04-19 23:00:00+00:00,2023-04-20 13:00:00+00:00,0,-0.025,-0.5,1.02,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29070,29074,2023-04-27 12:00:00+00:00,2023-04-27 16:00:00+00:00,1,-0.0,-0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29085,29089,2023-04-28 03:00:00+00:00,2023-04-28 07:00:00+00:00,1,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29170,29172,2023-05-01 16:00:00+00:00,2023-05-01 18:00:00+00:00,1,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29302,29308,2023-05-07 04:00:00+00:00,2023-05-07 10:00:00+00:00,1,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29335,29337,2023-05-08 13:00:00+00:00,2023-05-08 15:00:00+00:00,1,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29528,29532,2023-05-16 14:00:00+00:00,2023-05-16 18:00:00+00:00,1,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29593,29603,2023-05-19 07:00:00+00:00,2023-05-19 17:00:00+00:00,1,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29657,29671,2023-05-21 23:00:00+00:00,2023-05-22 13:00:00+00:00,1,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29721,29727,2023-05-24 15:00:00+00:00,2023-05-24 21:00:00+00:00,1,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29732,29738,2023-05-25 02:00:00+00:00,2023-05-25 08:00:00+00:00,1,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29856,29864,2023-05-30 06:00:00+00:00,2023-05-30 14:00:00+00:00,2,0.0,0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,29893,29899,2023-05-31 19:00:00+00:00,2023-06-01 01:00:00+00:00,1,-0.0,-0.0,1.01,101.13,False
DQN_1h_long_V9.pt,1h,long,9,30011,30036,2023-06-05 17:00:00+00:00,2023-06-06 18:00:00+00:00,4,0.02,0.4,1.01,101.53,False
DQN_1h_long_V9.pt,1h,long,9,30133,30156,2023-06-10 19:00:00+00:00,2023-06-11 18:00:00+00:00,4,0.02,0.4,1.02,101.94,False
DQN_1h_long_V9.pt,1h,long,9,30245,30247,2023-06-15 11:00:00+00:00,2023-06-15 13:00:00+00:00,1,0.0,0.0,1.02,101.94,False
DQN_1h_long_V9.pt,1h,long,9,30912,30923,2023-07-13 06:00:00+00:00,2023-07-13 17:00:00+00:00,4,0.02,0.4,1.02,102.35,False
DQN_1h_long_V9.pt,1h,long,9,30963,31043,2023-07-15 09:00:00+00:00,2023-07-18 17:00:00+00:00,0,-0.025,-0.5,1.02,101.83,False
DQN_1h_long_V9.pt,1h,long,9,31194,31209,2023-07-25 00:00:00+00:00,2023-07-25 15:00:00+00:00,1,0.0,0.0,1.02,101.83,False
DQN_1h_long_V9.pt,1h,long,9,31272,31334,2023-07-28 06:00:00+00:00,2023-07-30 20:00:00+00:00,2,0.0,0.0,1.02,101.83,False
DQN_1h_long_V9.pt,1h,long,9,31416,31429,2023-08-03 06:00:00+00:00,2023-08-03 19:00:00+00:00,1,0.0,0.0,1.02,101.83,False
DQN_1h_long_V9.pt,1h,long,9,31757,31763,2023-08-17 11:00:00+00:00,2023-08-17 17:00:00+00:00,0,-0.025,-0.5,1.02,101.32,False
DQN_1h_long_V9.pt,1h,long,9,31944,31953,2023-08-25 06:00:00+00:00,2023-08-25 15:00:00+00:00,1,0.0,0.0,1.01,101.32,False
DQN_1h_long_V9.pt,1h,long,9,32115,32120,2023-09-01 09:00:00+00:00,2023-09-01 14:00:00+00:00,1,0.0,0.0,1.01,101.32,False
DQN_1h_long_V9.pt,1h,long,9,32302,32346,2023-09-09 04:00:00+00:00,2023-09-11 00:00:00+00:00,1,0.0,0.0,1.01,101.32,False
DQN_1h_long_V9.pt,1h,long,9,32375,32384,2023-09-12 05:00:00+00:00,2023-09-12 14:00:00+00:00,4,0.02,0.4,1.01,101.73,False
DQN_1h_long_V9.pt,1h,long,9,32552,32569,2023-09-19 14:00:00+00:00,2023-09-20 07:00:00+00:00,3,0.0,0.0,1.02,101.73,False
DQN_1h_long_V9.pt,1h,long,9,32610,32624,2023-09-22 00:00:00+00:00,2023-09-22 14:00:00+00:00,1,0.0,0.0,1.02,101.73,False
DQN_1h_long_V9.pt,1h,long,9,32698,32700,2023-09-25 16:00:00+00:00,2023-09-25 18:00:00+00:00,1,0.0,0.0,1.02,101.73,False
DQN_1h_long_V9.pt,1h,long,9,32885,32919,2023-10-03 11:00:00+00:00,2023-10-04 21:00:00+00:00,1,0.0,0.0,1.02,101.73,False
DQN_1h_long_V9.pt,1h,long,9,33041,33054,2023-10-09 23:00:00+00:00,2023-10-10 12:00:00+00:00,1,0.0,0.0,1.02,101.73,False
DQN_1h_long_V9.pt,1h,long,9,33438,33441,2023-10-26 12:00:00+00:00,2023-10-26 15:00:00+00:00,1,0.0,0.0,1.02,101.73,False
DQN_1h_long_V9.pt,1h,long,9,33812,33826,2023-11-11 02:00:00+00:00,2023-11-11 16:00:00+00:00,1,0.0,0.0,1.02,101.73,False
DQN_1h_long_V9.pt,1h,long,9,33961,33968,2023-11-17 07:00:00+00:00,2023-11-17 14:00:00+00:00,1,0.0,0.0,1.02,101.73,False
