time,position,entry,exit,pnl,balance,exited
2024-11-27 15:00:00,LONG,95556.01,95528.0,2.71,10454.87,100%
2024-11-27 16:00:00,LONG,95689.19,95632.6,1.93,10456.8,100%
2024-11-27 17:00:00,LONG,96247.24,96196.89,1.89,10458.68,100%
2024-11-27 18:00:00,LONG,96119.51,96546.19,12.77,10471.45,100%
2024-11-27 19:00:00,SHORT,96627.99,96627.99,3.02,10474.48,100%
2024-11-27 20:00:00,LONG,96482.75,96469.46,2.56,10477.04,100%
2024-11-27 21:00:00,LONG,96267.86,96245.35,2.31,10479.35,100%
2024-11-27 22:00:00,LONG,96047.47,96007.5,2.1,10481.45,100%
2024-11-27 23:00:00,LONG,95863.11,95840.42,2.46,10483.91,100%
2024-11-28 00:00:00,LONG,96552.01,98500.0,26.77,10510.68,100%
2024-11-28 01:00:00,LONG,96273.95,96245.35,2.18,10512.86,100%
2024-11-28 02:00:00,LONG,95699.79,95649.94,2.47,10515.33,100%
2024-11-28 03:00:00,LONG,95471.43,95415.31,2.81,10518.15,100%
2024-11-28 04:00:00,LONG,95742.72,96211.7,14.9,10533.05,100%
2024-11-28 05:00:00,LONG,95443.43,95415.31,2.18,10535.23,100%
2024-11-28 06:00:00,LONG,95479.07,95415.31,2.65,10537.87,100%
2024-11-28 07:00:00,LONG,95299.66,95199.98,0.99,10538.86,100%
2024-11-28 08:00:00,LONG,95456.01,95415.31,3.16,10542.02,100%
2024-11-28 09:00:00,LONG,94976.0,94976.0,2.7,10544.72,100%
2024-11-28 10:00:00,LONG,94958.74,95415.31,13.3,10558.02,100%
2024-11-28 11:00:00,LONG,95452.01,95415.31,3.25,10561.27,100%
2024-11-28 12:00:00,LONG,95484.01,95415.31,2.54,10563.81,100%
2024-11-28 13:00:00,LONG,95711.25,96158.48,15.08,10578.89,100%
2024-11-28 14:00:00,LONG,95376.04,95376.04,2.71,10581.6,100%
2024-11-28 15:00:00,LONG,95007.14,94996.0,2.54,10584.13,100%
2024-11-28 16:00:00,LONG,94972.0,95427.4,13.51,10597.64,100%
2024-11-28 17:00:00,LONG,94864.31,94863.99,2.81,10600.45,100%
2024-11-28 18:00:00,LONG,95290.21,96240.01,22.98,10623.43,100%
2024-11-28 19:00:00,LONG,95119.48,96049.23,22.03,10645.46,100%
2024-11-28 20:00:00,LONG,94820.01,96760.01,28.47,10673.93,100%
2024-11-28 21:00:00,LONG,95099.99,96049.23,22.31,10696.24,100%
2024-11-28 22:00:00,LONG,95651.79,96049.23,13.41,10709.65,100%
2024-11-29 02:00:00,LONG,96739.98,97684.14,22.1,10731.75,100%
2024-11-29 07:00:00,LONG,95625.05,95602.26,2.89,10734.64,100%
2024-11-29 10:00:00,LONG,96844.01,96815.99,2.31,10736.95,100%
2024-11-29 12:00:00,LONG,96929.07,96923.36,2.62,10739.57,100%
2024-11-29 13:00:00,LONG,97223.36,97684.14,14.31,10753.87,100%
2024-11-29 14:00:00,LONG,98002.01,97935.02,1.63,10755.5,100%
2024-11-29 15:00:00,LONG,98019.47,97935.02,1.57,10757.07,100%
2024-11-29 16:00:00,LONG,97779.99,97748.02,2.42,10759.49,100%
2024-11-29 17:00:00,LONG,96968.29,96968.29,4.26,10763.75,100%
2024-11-30 01:00:00,LONG,96425.22,96425.22,2.94,10766.69,100%
2024-12-01 02:00:00,LONG,95776.22,95750.0,2.44,10769.14,100%
2024-12-02 01:00:00,SHORT,97964.93,97996.88,2.23,10771.36,100%
2024-12-02 03:00:00,SHORT,96483.75,95520.0,22.92,10794.28,100%
2024-12-02 04:00:00,SHORT,96708.0,96709.99,2.77,10797.05,100%
2024-12-02 07:00:00,SHORT,95999.99,95520.0,14.41,10811.46,100%
2024-12-02 08:00:00,LONG,95053.66,95381.98,14.2,10825.67,100%
2024-12-02 09:00:00,SHORT,95493.18,95520.0,2.28,10827.94,100%
2024-12-02 10:00:00,LONG,94972.01,95815.6,21.86,10849.81,100%
2024-12-02 11:00:00,LONG,95128.68,95815.6,21.14,10870.94,100%
2024-12-02 12:00:00,LONG,94972.02,95815.6,21.95,10892.9,100%
2024-12-02 13:00:00,LONG,95679.99,96150.56,14.09,10906.98,100%
2024-12-02 14:00:00,LONG,96321.27,96776.0,14.52,10921.5,100%
2024-12-02 15:00:00,SHORT,97048.0,96564.29,16.47,10937.97,100%
2024-12-02 16:00:00,LONG,96167.46,96599.99,15.92,10953.89,100%
2024-12-02 17:00:00,LONG,94604.03,96506.81,41.6,10995.49,100%
2024-12-02 18:00:00,SHORT,95646.14,95708.0,4.64,11000.13,100%
2024-12-02 19:00:00,LONG,95816.0,95739.99,1.77,11001.9,100%
2024-12-02 20:00:00,LONG,95666.66,95664.01,2.89,11004.79,100%
2024-12-03 01:00:00,LONG,95524.08,95450.01,1.63,11006.42,100%
2024-12-03 06:00:00,LONG,95632.22,95619.88,2.94,11009.36,100%
2024-12-03 07:00:00,SHORT,95550.0,93583.78,28.04,11037.39,100%
2024-12-03 09:00:00,LONG,95256.01,95172.0,1.73,11039.12,100%
2024-12-03 10:00:00,LONG,94697.9,94674.86,3.24,11042.36,100%
2024-12-03 11:00:00,LONG,94988.01,95409.98,13.78,11056.14,100%
2024-12-03 12:00:00,LONG,94813.58,95172.0,12.98,11069.12,100%
2024-12-03 13:00:00,LONG,93715.98,94176.01,18.57,11087.69,100%
2024-12-03 14:00:00,LONG,95235.25,95642.82,13.15,11100.84,100%
2024-12-03 15:00:00,LONG,95682.54,95642.82,2.31,11103.15,100%
2024-12-03 16:00:00,LONG,95112.0,95564.01,14.35,11117.5,100%
2024-12-03 17:00:00,SHORT,95828.0,95895.99,3.13,11120.63,100%
2024-12-03 19:00:00,LONG,95428.6,95904.0,14.08,11134.71,100%
2024-12-03 20:00:00,LONG,95615.06,95612.99,2.77,11137.49,100%
2024-12-03 21:00:00,LONG,96000.0,95935.99,2.02,11139.5,100%
2024-12-03 23:00:00,LONG,95849.69,95739.99,1.01,11140.51,100%
2024-12-04 00:00:00,LONG,95746.42,95739.99,3.41,11143.92,100%
2024-12-04 01:00:00,LONG,96216.0,96210.53,2.85,11146.77,100%
2024-12-04 02:00:00,LONG,95788.0,96256.0,14.47,11161.23,100%
2024-12-04 03:00:00,LONG,95770.32,96245.7,14.78,11176.01,100%
2024-12-04 04:00:00,LONG,96024.8,96010.83,2.61,11178.63,100%
2024-12-04 12:00:00,LONG,95967.98,95822.99,0.61,11179.24,100%
2024-12-04 13:00:00,LONG,95665.51,95644.84,2.44,11181.68,100%
2024-12-04 14:00:00,LONG,95822.99,95822.99,3.09,11184.77,100%
2024-12-04 15:00:00,LONG,95742.81,95736.8,3.22,11187.99,100%
2024-12-04 16:00:00,LONG,94847.81,94825.41,4.64,11192.63,100%
2024-12-04 17:00:00,LONG,95546.62,97625.95,30.09,11222.72,100%
2024-12-04 18:00:00,LONG,96111.01,98118.36,29.55,11252.26,100%
2024-12-04 19:00:00,LONG,97209.64,98176.12,22.77,11275.04,100%
2024-12-04 20:00:00,LONG,98747.97,101228.0,35.85,11310.89,100%
2024-12-04 21:00:00,LONG,97691.11,98121.15,18.12,11329.01,100%
2024-12-04 22:00:00,LONG,98174.61,98163.48,2.98,11331.99,100%
2024-12-04 23:00:00,LONG,98587.32,100760.53,32.64,11364.62,100%
2024-12-05 00:00:00,LONG,98296.01,98278.79,2.61,11367.23,100%
2024-12-05 01:00:00,LONG,98179.14,100168.98,31.45,11398.68,100%
2024-12-05 02:00:00,LONG,101248.19,103351.98,31.32,11430.0,100%
2024-12-05 03:00:00,SHORT,102964.0,102977.16,13.53,11443.53,100%
2024-12-05 04:00:00,SHORT,103339.96,103339.96,3.58,11447.11,100%
2024-12-05 05:00:00,SHORT,102450.01,102600.0,1.1,11448.21,100%
2024-12-05 06:00:00,LONG,101904.02,101885.41,2.59,11450.8,100%
2024-12-05 07:00:00,LONG,102236.1,102699.99,14.9,11465.7,100%
2024-12-05 08:00:00,SHORT,102764.0,102292.34,14.51,11480.21,100%
2024-12-05 09:00:00,SHORT,102698.24,102191.83,15.41,11495.61,100%
2024-12-05 10:00:00,LONG,102280.62,102280.0,3.2,11498.82,100%
2024-12-05 11:00:00,LONG,102566.91,102512.98,2.21,11501.03,100%
2024-12-05 12:00:00,SHORT,102846.15,102920.84,1.79,11502.82,100%
2024-12-05 13:00:00,SHORT,102753.9,102292.34,14.33,11517.15,100%
2024-12-05 14:00:00,SHORT,103507.99,103198.99,13.63,11530.79,100%
2024-12-05 15:00:00,LONG,101292.01,103346.51,45.69,11576.48,100%
2024-12-05 16:00:00,LONG,101037.51,100951.67,1.62,11578.1,100%
2024-12-05 17:00:00,SHORT,101282.36,101307.99,2.82,11580.92,100%
2024-12-05 18:00:00,LONG,100179.24,100577.87,17.34,11598.26,100%
2024-12-05 19:00:00,LONG,99028.0,99735.99,28.5,11626.77,100%
2024-12-05 20:00:00,SHORT,99072.84,99112.02,2.32,11629.09,100%
2024-12-05 21:00:00,LONG,98908.02,98848.01,2.26,11631.34,100%
2024-12-05 22:00:00,LONG,96589.04,98920.01,57.52,11688.87,100%
2024-12-05 23:00:00,LONG,96945.63,97908.03,25.37,11714.24,100%
2024-12-06 00:00:00,LONG,97551.99,97925.31,13.6,11727.85,100%
2024-12-06 01:00:00,SHORT,98118.38,97635.01,15.56,11743.41,100%
2024-12-06 02:00:00,LONG,97589.74,97474.82,0.92,11744.33,100%
2024-12-06 05:00:00,LONG,97864.01,97852.08,2.93,11747.26,100%
2024-12-06 06:00:00,LONG,98079.96,98076.11,2.97,11750.24,100%
2024-12-06 07:00:00,LONG,98138.54,98090.08,2.11,11752.34,100%
2024-12-06 08:00:00,LONG,98345.38,98816.0,15.23,11767.58,100%
2024-12-06 09:00:00,LONG,98000.0,98864.41,24.08,11791.66,100%
2024-12-06 10:00:00,LONG,98124.78,100103.99,31.16,11822.82,100%
2024-12-06 11:00:00,LONG,98069.62,100103.99,30.36,11853.18,100%
2024-12-06 12:00:00,LONG,97636.29,97624.41,3.12,11856.29,100%
2024-12-06 13:00:00,LONG,98591.99,100636.0,32.09,11888.38,100%
2024-12-06 14:00:00,LONG,99481.69,101525.58,32.4,11920.78,100%
2024-12-06 15:00:00,LONG,99309.99,101408.0,32.38,11953.17,100%
2024-12-06 16:00:00,LONG,99004.07,101219.99,32.04,11985.21,100%
2024-12-06 17:00:00,LONG,100844.05,100832.0,3.14,11988.35,100%
2024-12-06 18:00:00,LONG,101363.95,101857.56,15.51,12003.86,100%
2024-12-06 19:00:00,LONG,101439.99,101933.88,15.27,12019.13,100%
2024-12-06 20:00:00,LONG,101360.0,101857.56,15.65,12034.78,100%
2024-12-06 21:00:00,LONG,100372.01,100364.79,5.76,12040.54,100%
2024-12-06 23:00:00,LONG,99740.84,99717.7,3.83,12044.37,100%
2024-12-07 14:00:00,LONG,99465.3,99447.73,2.8,12047.17,100%
2024-12-08 23:00:00,SHORT,101109.59,101235.3,3.21,12050.38,100%
2024-12-09 00:00:00,SHORT,99656.36,99189.74,15.11,12065.49,100%
2024-12-09 01:00:00,SHORT,99528.54,99550.32,2.71,12068.2,100%
2024-12-09 02:00:00,SHORT,99195.89,99210.77,2.95,12071.16,100%
2024-12-09 03:00:00,SHORT,99090.84,99120.0,2.51,12073.66,100%
2024-12-09 04:00:00,SHORT,99427.99,99436.54,3.17,12076.83,100%
2024-12-09 06:00:00,SHORT,99044.64,99058.82,3.14,12079.98,100%
2024-12-09 07:00:00,SHORT,99576.51,99120.0,15.75,12095.72,100%
2024-12-09 08:00:00,SHORT,98901.15,98924.33,2.6,12098.32,100%
2024-12-09 09:00:00,LONG,98406.08,98406.08,3.33,12101.66,100%
2024-12-09 10:00:00,LONG,98714.52,99552.92,24.66,12126.31,100%
2024-12-09 11:00:00,LONG,98088.47,98083.99,3.38,12129.7,100%
2024-12-09 12:00:00,LONG,98601.05,99552.92,24.66,12154.35,100%
2024-12-09 13:00:00,SHORT,99004.03,99066.43,2.16,12156.51,100%
2024-12-09 14:00:00,SHORT,100156.26,99787.88,19.46,12175.97,100%
2024-12-09 15:00:00,SHORT,97812.0,95807.99,32.0,12207.98,100%
2024-12-09 16:00:00,SHORT,97844.06,95807.99,32.61,12240.59,100%
2024-12-09 17:00:00,LONG,97368.04,97368.04,3.47,12244.06,100%
2024-12-09 18:00:00,LONG,97776.66,99778.13,31.53,12275.59,100%
2024-12-09 19:00:00,LONG,97070.32,97036.01,2.96,12278.55,100%
2024-12-09 20:00:00,LONG,96252.01,96692.0,17.4,12295.95,100%
2024-12-09 21:00:00,LONG,96892.0,96889.88,3.53,12299.48,100%
2024-12-09 22:00:00,LONG,96984.01,97400.19,15.12,12314.6,100%
2024-12-09 23:00:00,LONG,97276.47,97216.01,2.8,12317.4,100%
2024-12-10 00:00:00,SHORT,97867.91,97900.0,2.94,12320.34,100%
2024-12-10 01:00:00,LONG,97946.0,97888.0,2.13,12322.47,100%
2024-12-10 02:00:00,LONG,96660.01,97075.34,20.94,12343.42,100%
2024-12-10 03:00:00,SHORT,96931.99,96532.0,15.33,12358.75,100%
2024-12-10 04:00:00,SHORT,97031.97,96572.44,16.31,12375.06,100%
2024-12-10 05:00:00,LONG,96941.99,96921.13,2.87,12377.92,100%
2024-12-10 06:00:00,SHORT,97464.6,97504.0,2.57,12380.5,100%
2024-12-10 07:00:00,LONG,97196.44,97155.23,2.65,12383.14,100%
2024-12-10 09:00:00,LONG,97489.1,97388.06,1.59,12384.73,100%
2024-12-10 10:00:00,SHORT,97687.5,97723.98,2.68,12387.41,100%
2024-12-10 11:00:00,SHORT,97722.52,97723.98,3.08,12390.49,100%
2024-12-10 12:00:00,LONG,97161.5,97155.23,3.78,12394.27,100%
2024-12-10 13:00:00,SHORT,97738.36,97788.59,2.21,12396.47,100%
2024-12-10 14:00:00,LONG,97820.01,97794.49,2.84,12399.31,100%
2024-12-10 15:00:00,LONG,95658.79,97700.0,54.56,12453.87,100%
2024-12-10 16:00:00,LONG,96319.77,96297.01,2.87,12456.74,100%
2024-12-10 17:00:00,LONG,94484.01,94852.0,23.55,12480.28,100%
2024-12-10 18:00:00,LONG,95132.03,95603.38,16.35,12496.63,100%
2024-12-10 19:00:00,LONG,95856.5,96297.01,15.42,12512.05,100%
2024-12-10 20:00:00,LONG,96434.76,96404.08,2.66,12514.71,100%
2024-12-10 21:00:00,LONG,96858.0,97825.73,25.5,12540.21,100%
2024-12-10 22:00:00,LONG,96849.44,97794.49,25.58,12565.78,100%
2024-12-10 23:00:00,LONG,96593.0,96466.4,0.72,12566.5,100%
2024-12-11 00:00:00,LONG,96412.61,98344.81,31.78,12598.28,100%
2024-12-11 01:00:00,LONG,95752.02,95736.63,3.46,12601.74,100%
2024-12-11 02:00:00,LONG,97207.29,99256.01,32.67,12634.41,100%
2024-12-11 03:00:00,LONG,97398.43,97883.18,16.42,12650.83,100%
2024-12-11 04:00:00,LONG,97546.96,99515.98,33.38,12684.2,100%
2024-12-11 05:00:00,LONG,97495.19,99489.47,32.32,12716.52,100%
2024-12-11 06:00:00,LONG,97689.57,99673.22,33.04,12749.56,100%
2024-12-11 07:00:00,LONG,97334.6,97794.49,16.08,12765.64,100%
2024-12-11 08:00:00,LONG,98109.9,100288.02,34.73,12800.37,100%
2024-12-11 09:00:00,LONG,97999.99,99992.65,34.16,12834.54,100%
2024-12-11 10:00:00,LONG,98214.29,100288.02,33.85,12868.39,100%
2024-12-11 11:00:00,LONG,98292.61,100288.02,33.12,12901.51,100%
2024-12-11 12:00:00,LONG,98236.0,100288.02,33.76,12935.27,100%
2024-12-11 13:00:00,LONG,98736.86,100736.01,33.48,12968.74,100%
2024-12-11 14:00:00,LONG,99515.98,100436.0,27.45,12996.19,100%
2024-12-11 15:00:00,LONG,100361.64,100344.79,2.93,12999.12,100%
2024-12-11 16:00:00,LONG,100575.99,101069.73,16.32,13015.44,100%
2024-12-11 17:00:00,LONG,99781.9,100256.01,18.44,13033.88,100%
2024-12-11 18:00:00,LONG,100388.71,100876.0,16.9,13050.78,100%
2024-12-11 19:00:00,LONG,101122.71,101109.38,3.11,13053.89,100%
2024-12-11 20:00:00,SHORT,101271.56,101468.0,-0.52,13053.37,100%
2024-12-12 02:00:00,SHORT,101824.76,101468.0,20.41,13073.77,100%
2024-12-12 03:00:00,LONG,101025.87,101001.1,3.54,13077.31,100%
2024-12-12 10:00:00,LONG,100579.44,101036.01,17.65,13094.97,100%
2024-12-12 11:00:00,LONG,100358.42,100808.01,16.39,13111.36,100%
2024-12-12 12:00:00,LONG,100828.0,100808.01,3.56,13114.91,100%
2024-12-12 13:00:00,LONG,100911.99,100808.01,1.37,13116.28,100%
2024-12-12 14:00:00,LONG,101702.04,101700.94,3.55,13119.84,100%
2024-12-12 15:00:00,LONG,101797.14,101700.94,1.96,13121.8,100%
2024-12-12 16:00:00,SHORT,101462.49,99375.45,33.69,13155.49,100%
2024-12-12 18:00:00,LONG,100857.59,100857.59,4.57,13160.06,100%
2024-12-12 19:00:00,LONG,99481.32,100474.71,34.18,13194.24,100%
2024-12-12 20:00:00,LONG,100028.01,100006.27,3.01,13197.25,100%
2024-12-12 21:00:00,LONG,99760.01,99691.04,2.37,13199.62,100%
2024-12-12 22:00:00,LONG,100444.0,100290.78,0.39,13200.01,100%
2024-12-12 23:00:00,LONG,100004.29,99952.51,2.28,13202.28,100%
2024-12-13 00:00:00,LONG,100083.21,100077.75,3.49,13205.77,100%
2024-12-13 01:00:00,LONG,99323.94,99210.54,2.37,13208.14,100%
2024-12-13 02:00:00,LONG,99484.99,99952.51,16.3,13224.44,100%
2024-12-13 07:00:00,LONG,100130.0,100589.16,16.92,13241.36,100%
2024-12-13 11:00:00,LONG,100353.37,100808.21,16.13,13257.5,100%
2024-12-13 12:00:00,LONG,100299.85,100783.25,16.53,13274.02,100%
2024-12-13 13:00:00,LONG,100284.35,100783.25,16.84,13290.86,100%
2024-12-13 14:00:00,LONG,101018.12,101945.06,27.01,13317.88,100%
2024-12-13 15:00:00,LONG,99873.16,100290.78,21.87,13339.75,100%
2024-12-13 16:00:00,LONG,100988.01,101945.06,26.8,13366.54,100%
2024-12-13 17:00:00,LONG,101737.89,101687.04,2.84,13369.38,100%
2024-12-13 18:00:00,LONG,101495.91,101945.06,16.05,13385.43,100%
2024-12-13 19:00:00,LONG,101462.34,101945.06,16.8,13402.23,100%
2024-12-13 20:00:00,LONG,101680.0,101629.98,3.24,13405.47,100%
2024-12-13 21:00:00,LONG,101303.64,101755.95,17.05,13422.52,100%
2024-12-13 22:00:00,LONG,101227.28,101687.04,17.14,13439.66,100%
2024-12-13 23:00:00,LONG,101424.25,101917.44,17.12,13456.77,100%
2024-12-14 00:00:00,LONG,101301.07,101755.95,17.19,13473.96,100%
2024-12-14 01:00:00,LONG,102145.28,102120.49,3.12,13477.09,100%
2024-12-14 21:00:00,LONG,101074.68,102072.14,27.65,13504.73,100%
2024-12-15 02:00:00,LONG,101831.15,101820.01,3.5,13508.23,100%
2024-12-15 04:00:00,LONG,102366.17,102872.73,17.45,13525.68,100%
2024-12-15 06:00:00,LONG,101759.8,102750.34,28.0,13553.68,100%
2024-12-15 07:00:00,LONG,101732.09,102695.06,26.89,13580.58,100%
2024-12-15 08:00:00,LONG,102015.15,102511.61,17.7,13598.27,100%
2024-12-15 12:00:00,LONG,102946.54,105068.73,36.39,13634.67,100%
2024-12-15 21:00:00,LONG,102859.06,104920.01,34.33,13669.0,100%
2024-12-15 23:00:00,LONG,104463.99,104327.14,1.27,13670.27,100%
2024-12-16 00:00:00,SHORT,105444.95,104969.93,19.29,13689.56,100%
2024-12-16 01:00:00,SHORT,105531.99,105012.09,17.54,13707.1,100%
2024-12-16 02:00:00,LONG,104585.32,104564.43,5.65,13712.75,100%
2024-12-16 03:00:00,LONG,104582.28,104572.88,3.53,13716.27,100%
2024-12-16 06:00:00,SHORT,105149.98,104135.03,27.51,13743.78,100%
2024-12-16 11:00:00,LONG,103757.99,104266.8,19.53,13763.31,100%
2024-12-16 12:00:00,LONG,103656.02,105859.4,35.76,13799.08,100%
2024-12-16 13:00:00,LONG,103908.02,105993.95,36.12,13835.2,100%
2024-12-16 14:00:00,LONG,105487.0,106503.99,28.76,13863.96,100%
2024-12-16 15:00:00,LONG,106332.01,106857.66,18.11,13882.07,100%
2024-12-16 16:00:00,LONG,106824.95,106653.2,0.18,13882.25,100%
2024-12-16 17:00:00,SHORT,107078.55,106550.01,18.84,13901.09,100%
2024-12-16 18:00:00,SHORT,107078.6,106550.01,18.86,13919.95,100%
2024-12-16 19:00:00,LONG,106583.12,106574.06,3.45,13923.4,100%
2024-12-16 20:00:00,LONG,105808.36,105808.36,4.66,13928.06,100%
2024-12-17 00:00:00,LONG,105856.51,106374.96,17.37,13945.43,100%
2024-12-17 08:00:00,SHORT,107406.61,107413.15,3.98,13949.41,100%
2024-12-17 14:00:00,SHORT,108258.39,107835.46,19.49,13968.9,100%
2024-12-17 15:00:00,LONG,106478.47,106909.45,26.13,13995.04,100%
2024-12-17 16:00:00,SHORT,107075.72,107075.72,5.08,14000.11,100%
2024-12-17 17:00:00,SHORT,107506.37,107588.01,2.46,14002.57,100%
2024-12-17 18:00:00,SHORT,106551.89,106037.15,18.27,14020.85,100%
2024-12-17 19:00:00,SHORT,106475.89,105952.0,17.81,14038.66,100%
2024-12-17 20:00:00,SHORT,106732.98,106759.96,3.17,14041.83,100%
2024-12-17 21:00:00,SHORT,106411.54,106444.01,3.19,14045.02,100%
2024-12-17 22:00:00,SHORT,105972.01,106037.15,2.6,14047.63,100%
2024-12-17 23:00:00,SHORT,106133.74,106153.63,3.14,14050.76,100%
2024-12-18 00:00:00,SHORT,106098.93,105599.85,17.22,14067.98,100%
2024-12-18 01:00:00,SHORT,105332.84,104279.99,29.6,14097.58,100%
2024-12-18 02:00:00,SHORT,105312.91,104279.99,29.14,14126.72,100%
2024-12-18 03:00:00,SHORT,104763.98,104248.38,18.74,14145.46,100%
2024-12-18 04:00:00,LONG,103868.01,103802.7,3.79,14149.25,100%
2024-12-18 05:00:00,LONG,103572.17,103537.25,2.94,14152.2,100%
2024-12-18 06:00:00,LONG,103794.65,103740.72,2.61,14154.81,100%
2024-12-18 07:00:00,LONG,104250.75,104761.37,17.7,14172.51,100%
2024-12-18 08:00:00,LONG,103805.43,103740.72,2.32,14174.84,100%
2024-12-18 09:00:00,LONG,104047.99,104538.73,17.53,14192.37,100%
2024-12-18 10:00:00,LONG,104531.03,104529.63,3.83,14196.2,100%
2024-12-18 12:00:00,LONG,104920.01,104904.12,3.3,14199.5,100%
2024-12-18 13:00:00,LONG,104580.58,104580.58,3.85,14203.35,100%
