family,tf,variant,tf_data_exists,m1_exists,long_model,short_model,long_ext,short_ext,long_spec,short_spec,long_spec_feats,short_spec_feats,long_trades_rows,short_trades_rows,long_issues,short_issues,issues_overall,hint
QLEARNING,1d,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1d,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1d,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1d,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1d,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1d,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1d,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1d,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1d,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1d,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V1,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V2,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V3,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V4,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V5,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,4h,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V1,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V2,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V3,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V4,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V5,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,1h,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V1,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V2,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V3,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V4,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V5,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,30m,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V1,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V2,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V3,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V4,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V5,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V6,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V7,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V8,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V9,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V10,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V11,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V12,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V13,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V14,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
QLEARNING,15m,V15,True,True,,,,,False,False,0,0,0,0,"no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty","no_model_file,no_trades_csv_or_empty",перевірити файли моделей *_<tf>_<side>_Vx.ext
TRANSFORMER,1d,V1,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V1.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V1.pt,.pt,.pt,True,True,36,36,1321,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,1d,V2,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V2.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V2.pt,.pt,.pt,True,True,2,2,648,681,ok,ok,ok,ok
TRANSFORMER,1d,V3,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V3.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V3.pt,.pt,.pt,True,True,2,2,464,957,ok,ok,ok,ok
TRANSFORMER,1d,V4,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V4.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V4.pt,.pt,.pt,True,True,4,4,604,719,ok,ok,ok,ok
TRANSFORMER,1d,V5,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V5.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V5.pt,.pt,.pt,True,True,3,3,1185,186,ok,ok,ok,ok
TRANSFORMER,1d,V6,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V6.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V6.pt,.pt,.pt,True,True,5,5,1321,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,1d,V7,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V7.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V7.pt,.pt,.pt,True,True,3,3,540,782,ok,ok,ok,ok
TRANSFORMER,1d,V8,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V8.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V8.pt,.pt,.pt,True,True,3,3,713,652,ok,ok,ok,ok
TRANSFORMER,1d,V9,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V9.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V9.pt,.pt,.pt,True,True,4,4,1065,281,ok,ok,ok,ok
TRANSFORMER,1d,V10,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V10.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V10.pt,.pt,.pt,True,True,7,7,687,648,ok,ok,ok,ok
TRANSFORMER,1d,V11,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V11.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V11.pt,.pt,.pt,True,True,8,8,750,704,ok,ok,ok,ok
TRANSFORMER,1d,V12,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V12.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V12.pt,.pt,.pt,True,True,9,9,164,1186,ok,ok,ok,ok
TRANSFORMER,1d,V13,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V13.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V13.pt,.pt,.pt,True,True,15,15,631,698,ok,ok,ok,ok
TRANSFORMER,1d,V14,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V14.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V14.pt,.pt,.pt,True,True,20,20,1321,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,1d,V15,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_long_V15.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1d_short_V15.pt,.pt,.pt,True,True,36,36,1321,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,4h,V1,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V1.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V1.pt,.pt,.pt,True,True,36,36,4409,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,4h,V2,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V2.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V2.pt,.pt,.pt,True,True,2,2,1963,2563,ok,ok,ok,ok
TRANSFORMER,4h,V3,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V3.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V3.pt,.pt,.pt,True,True,2,2,958,3976,ok,ok,ok,ok
TRANSFORMER,4h,V4,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V4.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V4.pt,.pt,.pt,True,True,4,4,1171,3344,ok,ok,ok,ok
TRANSFORMER,4h,V5,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V5.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V5.pt,.pt,.pt,True,True,3,3,2437,2005,ok,ok,ok,ok
TRANSFORMER,4h,V6,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V6.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V6.pt,.pt,.pt,True,True,5,5,3530,917,ok,ok,ok,ok
TRANSFORMER,4h,V7,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V7.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V7.pt,.pt,.pt,True,True,3,3,1773,2708,ok,ok,ok,ok
TRANSFORMER,4h,V8,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V8.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V8.pt,.pt,.pt,True,True,3,3,484,4050,ok,ok,ok,ok
TRANSFORMER,4h,V9,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V9.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V9.pt,.pt,.pt,True,True,4,4,2427,2848,ok,ok,ok,ok
TRANSFORMER,4h,V10,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V10.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V10.pt,.pt,.pt,True,True,7,7,2442,2490,ok,ok,ok,ok
TRANSFORMER,4h,V11,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V11.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V11.pt,.pt,.pt,True,True,8,8,2131,2376,ok,ok,ok,ok
TRANSFORMER,4h,V12,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V12.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V12.pt,.pt,.pt,True,True,9,9,2544,2063,ok,ok,ok,ok
TRANSFORMER,4h,V13,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V13.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V13.pt,.pt,.pt,True,True,15,15,4409,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,4h,V14,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V14.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V14.pt,.pt,.pt,True,True,20,20,0,4463,no_trades_csv_or_empty,ok,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,4h,V15,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_long_V15.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_4h_short_V15.pt,.pt,.pt,True,True,36,36,4409,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,1h,V1,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V1.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V1.pt,.pt,.pt,True,True,36,36,7855,0,ok,no_trades_csv_or_empty,no_trades_csv_or_empty,запустити бектест або перевірити умови відкриття/сигнали
TRANSFORMER,1h,V2,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V2.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V2.pt,.pt,.pt,True,True,2,2,837,7417,ok,ok,ok,ok
TRANSFORMER,1h,V3,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V3.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V3.pt,.pt,.pt,True,True,2,2,1670,7213,ok,ok,ok,ok
TRANSFORMER,1h,V4,True,True,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_long_V4.pt,D:\Project\MeowBot\models\BTCUSDT\TRANSFORMER\TRANSFORMER_1h_short_V4.pt,.pt,.pt,True,True,4,4,5691,2542,ok,ok,ok,ok
